date,year,month,district,lat,lon,t2m,prectot
1998-03-31,1998,3,Lalitpur,27.63,85.33,13.89,7.65
1998-04-30,1998,4,Lalitpur,27.63,85.33,19.73,10.59
1998-05-31,1998,5,Lalitpur,27.63,85.33,23.09,40.71
1998-06-30,1998,6,Lalitpur,27.63,85.33,24.54,61.51
1998-07-31,1998,7,Lalitpur,27.63,85.33,22.25,161.87
1998-08-31,1998,8,Lalitpur,27.63,85.33,20.97,188.48
1998-09-30,1998,9,Lalitpur,27.63,85.33,20.07,97.37
1998-10-31,1998,10,Lalitpur,27.63,85.33,18.6,27.3
1998-11-30,1998,11,Lalitpur,27.63,85.33,15.1,1.56
1998-12-31,1998,12,Lalitpur,27.63,85.33,11.05,0.0
1999-01-31,1999,1,Lalitpur,27.63,85.33,9.28,2.55
1999-02-28,1999,2,Lalitpur,27.63,85.33,14.0,0.5
1999-03-31,1999,3,Lalitpur,27.63,85.33,16.83,0.0
1999-04-30,1999,4,Lalitpur,27.63,85.33,21.61,3.6
1999-05-31,1999,5,Lalitpur,27.63,85.33,22.43,41.68
1999-06-30,1999,6,Lalitpur,27.63,85.33,23.28,83.88
1999-07-31,1999,7,Lalitpur,27.63,85.33,22.19,89.33
1999-08-31,1999,8,Lalitpur,27.63,85.33,21.34,115.12
1999-09-30,1999,9,Lalitpur,27.63,85.33,20.18,60.33
1999-10-31,1999,10,Lalitpur,27.63,85.33,17.49,51.8
1999-11-30,1999,11,Lalitpur,27.63,85.33,13.94,0.0
1999-12-31,1999,12,Lalitpur,27.63,85.33,10.63,0.01
2000-01-31,2000,1,Lalitpur,27.63,85.33,9.27,0.9
2000-02-29,2000,2,Lalitpur,27.63,85.33,9.13,1.35
2000-03-31,2000,3,Lalitpur,27.63,85.33,14.47,3.1
2000-04-30,2000,4,Lalitpur,27.63,85.33,20.67,5.74
2000-05-31,2000,5,Lalitpur,27.63,85.33,22.51,58.2
2000-06-30,2000,6,Lalitpur,27.63,85.33,22.12,158.44
2000-07-31,2000,7,Lalitpur,27.63,85.33,21.56,139.31
2000-08-31,2000,8,Lalitpur,27.63,85.33,21.07,170.84
2000-09-30,2000,9,Lalitpur,27.63,85.33,19.19,125.06
2000-10-31,2000,10,Lalitpur,27.63,85.33,17.74,1.42
2000-11-30,2000,11,Lalitpur,27.63,85.33,13.65,2.5
2000-12-31,2000,12,Lalitpur,27.63,85.33,10.5,0.02
2001-01-31,2001,1,Lalitpur,27.63,85.33,8.96,0.3
2001-02-28,2001,2,Lalitpur,27.63,85.33,12.01,0.14
2001-03-31,2001,3,Lalitpur,27.63,85.33,15.59,5.02
2001-04-30,2001,4,Lalitpur,27.63,85.33,20.08,6.09
2001-05-31,2001,5,Lalitpur,27.63,85.33,22.27,42.44
2001-06-30,2001,6,Lalitpur,27.63,85.33,22.81,73.06
2001-07-31,2001,7,Lalitpur,27.63,85.33,22.75,160.65
2001-08-31,2001,8,Lalitpur,27.63,85.33,21.77,156.52
2001-09-30,2001,9,Lalitpur,27.63,85.33,19.47,118.29
2001-10-31,2001,10,Lalitpur,27.63,85.33,17.38,21.47
2001-11-30,2001,11,Lalitpur,27.63,85.33,13.95,0.28
2001-12-31,2001,12,Lalitpur,27.63,85.33,9.95,0.0
2002-01-31,2002,1,Lalitpur,27.63,85.33,8.72,12.11
2002-02-28,2002,2,Lalitpur,27.63,85.33,11.81,10.44
2002-03-31,2002,3,Lalitpur,27.63,85.33,15.76,22.24
2002-04-30,2002,4,Lalitpur,27.63,85.33,20.01,6.51
2002-05-31,2002,5,Lalitpur,27.63,85.33,21.6,61.15
2002-06-30,2002,6,Lalitpur,27.63,85.33,22.99,74.38
2002-07-31,2002,7,Lalitpur,27.63,85.33,22.85,126.94
2002-08-31,2002,8,Lalitpur,27.63,85.33,21.67,76.39
2002-09-30,2002,9,Lalitpur,27.63,85.33,20.39,54.99
2002-10-31,2002,10,Lalitpur,27.63,85.33,17.38,21.43
2002-11-30,2002,11,Lalitpur,27.63,85.33,14.22,0.1
2002-12-31,2002,12,Lalitpur,27.63,85.33,10.4,10.69
2003-01-31,2003,1,Lalitpur,27.63,85.33,8.81,5.32
2003-02-28,2003,2,Lalitpur,27.63,85.33,10.15,44.06
2003-03-31,2003,3,Lalitpur,27.63,85.33,14.34,2.38
2003-04-30,2003,4,Lalitpur,27.63,85.33,20.52,6.34
2003-05-31,2003,5,Lalitpur,27.63,85.33,21.91,9.14
2003-06-30,2003,6,Lalitpur,27.63,85.33,23.26,87.58
2003-07-31,2003,7,Lalitpur,27.63,85.33,21.88,153.24
2003-08-31,2003,8,Lalitpur,27.63,85.33,21.9,81.56
2003-09-30,2003,9,Lalitpur,27.63,85.33,20.67,49.48
2003-10-31,2003,10,Lalitpur,27.63,85.33,18.08,29.45
2003-11-30,2003,11,Lalitpur,27.63,85.33,13.65,0.03
2003-12-31,2003,12,Lalitpur,27.63,85.33,9.97,12.31
2004-01-31,2004,1,Lalitpur,27.63,85.33,8.42,22.29
2004-02-29,2004,2,Lalitpur,27.63,85.33,11.06,0.07
2004-03-31,2004,3,Lalitpur,27.63,85.33,17.14,17.93
2004-04-30,2004,4,Lalitpur,27.63,85.33,19.6,142.09
2004-05-31,2004,5,Lalitpur,27.63,85.33,21.01,107.75
2004-06-30,2004,6,Lalitpur,27.63,85.33,21.25,166.82
2004-07-31,2004,7,Lalitpur,27.63,85.33,20.44,365.73
2004-08-31,2004,8,Lalitpur,27.63,85.33,20.86,177.8
2004-09-30,2004,9,Lalitpur,27.63,85.33,19.34,150.65
2004-10-31,2004,10,Lalitpur,27.63,85.33,15.39,67.32
2004-11-30,2004,11,Lalitpur,27.63,85.33,11.91,23.22
2004-12-31,2004,12,Lalitpur,27.63,85.33,9.91,0.05
2005-01-31,2005,1,Lalitpur,27.63,85.33,8.15,49.6
2005-02-28,2005,2,Lalitpur,27.63,85.33,10.88,13.36
2005-03-31,2005,3,Lalitpur,27.63,85.33,15.57,21.74
2005-04-30,2005,4,Lalitpur,27.63,85.33,19.03,23.89
2005-05-31,2005,5,Lalitpur,27.63,85.33,21.13,27.66
2005-06-30,2005,6,Lalitpur,27.63,85.33,23.63,153.1
2005-07-31,2005,7,Lalitpur,27.63,85.33,21.18,285.91
2005-08-31,2005,8,Lalitpur,27.63,85.33,20.81,260.05
2005-09-30,2005,9,Lalitpur,27.63,85.33,19.9,84.66
2005-10-31,2005,10,Lalitpur,27.63,85.33,16.19,146.26
2005-11-30,2005,11,Lalitpur,27.63,85.33,12.21,0.0
2005-12-31,2005,12,Lalitpur,27.63,85.33,10.24,0.04
2006-01-31,2006,1,Lalitpur,27.63,85.33,10.16,0.0
2006-02-28,2006,2,Lalitpur,27.63,85.33,13.72,0.0
2006-03-31,2006,3,Lalitpur,27.63,85.33,15.02,23.87
2006-04-30,2006,4,Lalitpur,27.63,85.33,18.85,16.04
2006-05-31,2006,5,Lalitpur,27.63,85.33,21.5,132.59
2006-06-30,2006,6,Lalitpur,27.63,85.33,21.04,220.97
2006-07-31,2006,7,Lalitpur,27.63,85.33,21.41,292.34
2006-08-31,2006,8,Lalitpur,27.63,85.33,20.91,162.67
2006-09-30,2006,9,Lalitpur,27.63,85.33,19.24,195.53
2006-10-31,2006,10,Lalitpur,27.63,85.33,16.34,29.14
2006-11-30,2006,11,Lalitpur,27.63,85.33,12.57,1.82
2006-12-31,2006,12,Lalitpur,27.63,85.33,10.13,21.08
2007-01-31,2007,1,Lalitpur,27.63,85.33,9.0,0.0
2007-02-28,2007,2,Lalitpur,27.63,85.33,8.99,82.72
2007-03-31,2007,3,Lalitpur,27.63,85.33,13.97,32.09
2007-04-30,2007,4,Lalitpur,27.63,85.33,19.84,48.4
2007-05-31,2007,5,Lalitpur,27.63,85.33,21.74,62.5
2007-06-30,2007,6,Lalitpur,27.63,85.33,22.09,206.98
2007-07-31,2007,7,Lalitpur,27.63,85.33,21.11,302.5
2007-08-31,2007,8,Lalitpur,27.63,85.33,20.66,239.39
2007-09-30,2007,9,Lalitpur,27.63,85.33,19.35,181.52
2007-10-31,2007,10,Lalitpur,27.63,85.33,16.8,24.59
2007-11-30,2007,11,Lalitpur,27.63,85.33,12.81,2.0
2007-12-31,2007,12,Lalitpur,27.63,85.33,9.82,0.02
2008-01-31,2008,1,Lalitpur,27.63,85.33,8.65,14.79
2008-02-29,2008,2,Lalitpur,27.63,85.33,9.29,0.68
2008-03-31,2008,3,Lalitpur,27.63,85.33,15.21,20.69
2008-04-30,2008,4,Lalitpur,27.63,85.33,19.39,26.79
2008-05-31,2008,5,Lalitpur,27.63,85.33,21.38,111.02
2008-06-30,2008,6,Lalitpur,27.63,85.33,21.05,311.86
2008-07-31,2008,7,Lalitpur,27.63,85.33,20.75,314.76
2008-08-31,2008,8,Lalitpur,27.63,85.33,20.42,283.21
2008-09-30,2008,9,Lalitpur,27.63,85.33,19.07,203.99
2008-10-31,2008,10,Lalitpur,27.63,85.33,16.38,25.61
2008-11-30,2008,11,Lalitpur,27.63,85.33,13.46,0.05
2008-12-31,2008,12,Lalitpur,27.63,85.33,11.1,0.98
2009-01-31,2009,1,Lalitpur,27.63,85.33,10.67,0.07
2009-02-28,2009,2,Lalitpur,27.63,85.33,12.55,0.46
2009-03-31,2009,3,Lalitpur,27.63,85.33,15.69,5.95
2009-04-30,2009,4,Lalitpur,27.63,85.33,20.42,1.51
2009-05-31,2009,5,Lalitpur,27.63,85.33,21.06,121.02
2009-06-30,2009,6,Lalitpur,27.63,85.33,22.79,107.13
2009-07-31,2009,7,Lalitpur,27.63,85.33,22.37,219.03
2009-08-31,2009,8,Lalitpur,27.63,85.33,20.77,303.65
2009-09-30,2009,9,Lalitpur,27.63,85.33,19.74,54.1
2009-10-31,2009,10,Lalitpur,27.63,85.33,16.68,51.06
2009-11-30,2009,11,Lalitpur,27.63,85.33,13.43,2.92
2009-12-31,2009,12,Lalitpur,27.63,85.33,9.9,3.03
2010-01-31,2010,1,Lalitpur,27.63,85.33,9.83,0.24
2010-02-28,2010,2,Lalitpur,27.63,85.33,11.11,11.08
2010-03-31,2010,3,Lalitpur,27.63,85.33,17.41,0.22
2010-04-30,2010,4,Lalitpur,27.63,85.33,21.89,2.22
2010-05-31,2010,5,Lalitpur,27.63,85.33,22.29,60.47
2010-06-30,2010,6,Lalitpur,27.63,85.33,23.61,98.65
2010-07-31,2010,7,Lalitpur,27.63,85.33,21.7,218.94
2010-08-31,2010,8,Lalitpur,27.63,85.33,20.83,341.26
2010-09-30,2010,9,Lalitpur,27.63,85.33,19.22,227.12
2010-10-31,2010,10,Lalitpur,27.63,85.33,16.71,42.72
2010-11-30,2010,11,Lalitpur,27.63,85.33,13.66,0.88
2010-12-31,2010,12,Lalitpur,27.63,85.33,9.6,2.57
2011-01-31,2011,1,Lalitpur,27.63,85.33,7.37,0.9
2011-02-28,2011,2,Lalitpur,27.63,85.33,10.95,12.38
2011-03-31,2011,3,Lalitpur,27.63,85.33,15.3,10.37
2011-04-30,2011,4,Lalitpur,27.63,85.33,18.23,19.41
2011-05-31,2011,5,Lalitpur,27.63,85.33,21.16,142.66
2011-06-30,2011,6,Lalitpur,27.63,85.33,22.09,179.45
2011-07-31,2011,7,Lalitpur,27.63,85.33,20.72,287.52
2011-08-31,2011,8,Lalitpur,27.63,85.33,20.35,261.75
2011-09-30,2011,9,Lalitpur,27.63,85.33,19.45,162.53
2011-10-31,2011,10,Lalitpur,27.63,85.33,16.62,6.3
2011-11-30,2011,11,Lalitpur,27.63,85.33,12.76,0.47
2011-12-31,2011,12,Lalitpur,27.63,85.33,9.75,0.8
2012-01-31,2012,1,Lalitpur,27.63,85.33,7.16,13.74
2012-02-29,2012,2,Lalitpur,27.63,85.33,11.0,5.59
2012-03-31,2012,3,Lalitpur,27.63,85.33,14.62,10.19
2012-04-30,2012,4,Lalitpur,27.63,85.33,19.53,11.14
2012-05-31,2012,5,Lalitpur,27.63,85.33,23.27,19.28
2012-06-30,2012,6,Lalitpur,27.63,85.33,24.59,72.37
2012-07-31,2012,7,Lalitpur,27.63,85.33,21.6,314.16
2012-08-31,2012,8,Lalitpur,27.63,85.33,20.73,227.13
2012-09-30,2012,9,Lalitpur,27.63,85.33,19.36,300.62
2012-10-31,2012,10,Lalitpur,27.63,85.33,15.17,26.94
2012-11-30,2012,11,Lalitpur,27.63,85.33,11.44,5.83
2012-12-31,2012,12,Lalitpur,27.63,85.33,9.23,0.0
2013-01-31,2013,1,Lalitpur,27.63,85.33,6.98,9.42
2013-02-28,2013,2,Lalitpur,27.63,85.33,10.69,43.67
2013-03-31,2013,3,Lalitpur,27.63,85.33,15.58,15.49
2013-04-30,2013,4,Lalitpur,27.63,85.33,18.77,29.34
2013-05-31,2013,5,Lalitpur,27.63,85.33,21.52,121.28
2013-06-30,2013,6,Lalitpur,27.63,85.33,21.45,301.02
2013-07-31,2013,7,Lalitpur,27.63,85.33,21.18,221.42
2013-08-31,2013,8,Lalitpur,27.63,85.33,20.33,344.07
2013-09-30,2013,9,Lalitpur,27.63,85.33,19.55,177.45
2013-10-31,2013,10,Lalitpur,27.63,85.33,16.6,156.98
2013-11-30,2013,11,Lalitpur,27.63,85.33,12.65,2.8
2013-12-31,2013,12,Lalitpur,27.63,85.33,9.45,0.1
2014-01-31,2014,1,Lalitpur,27.63,85.33,8.72,8.92
2014-02-28,2014,2,Lalitpur,27.63,85.33,10.06,18.24
2014-03-31,2014,3,Lalitpur,27.63,85.33,14.57,19.8
2014-04-30,2014,4,Lalitpur,27.63,85.33,19.67,12.78
2014-05-31,2014,5,Lalitpur,27.63,85.33,21.89,135.25
2014-06-30,2014,6,Lalitpur,27.63,85.33,23.28,235.01
2014-07-31,2014,7,Lalitpur,27.63,85.33,21.5,308.64
2014-08-31,2014,8,Lalitpur,27.63,85.33,20.82,318.59
2014-09-30,2014,9,Lalitpur,27.63,85.33,19.32,222.05
2014-10-31,2014,10,Lalitpur,27.63,85.33,16.06,71.24
2014-11-30,2014,11,Lalitpur,27.63,85.33,13.15,0.0
2014-12-31,2014,12,Lalitpur,27.63,85.33,10.02,19.62
2015-01-31,2015,1,Lalitpur,27.63,85.33,8.66,10.02
2015-02-28,2015,2,Lalitpur,27.63,85.33,11.55,8.82
2015-03-31,2015,3,Lalitpur,27.63,85.33,14.55,76.37
2015-04-30,2015,4,Lalitpur,27.63,85.33,17.8,68.51
2015-05-31,2015,5,Lalitpur,27.63,85.33,22.18,68.05
2015-06-30,2015,6,Lalitpur,27.63,85.33,23.2,170.67
2015-07-31,2015,7,Lalitpur,27.63,85.33,21.36,298.18
2015-08-31,2015,8,Lalitpur,27.63,85.33,20.86,388.41
2015-09-30,2015,9,Lalitpur,27.63,85.33,19.81,135.67
2015-10-31,2015,10,Lalitpur,27.63,85.33,16.68,51.71
2015-11-30,2015,11,Lalitpur,27.63,85.33,13.71,0.15
2015-12-31,2015,12,Lalitpur,27.63,85.33,9.51,0.0
2016-01-31,2016,1,Lalitpur,27.63,85.33,8.45,2.56
2016-02-29,2016,2,Lalitpur,27.63,85.33,12.54,10.37
2016-03-31,2016,3,Lalitpur,27.63,85.33,16.51,21.92
2016-04-30,2016,4,Lalitpur,27.63,85.33,21.78,5.04
2016-05-31,2016,5,Lalitpur,27.63,85.33,21.54,110.02
2016-06-30,2016,6,Lalitpur,27.63,85.33,22.03,261.58
2016-07-31,2016,7,Lalitpur,27.63,85.33,20.97,357.54
2016-08-31,2016,8,Lalitpur,27.63,85.33,21.18,114.62
2016-09-30,2016,9,Lalitpur,27.63,85.33,19.57,254.65
2016-10-31,2016,10,Lalitpur,27.63,85.33,17.18,72.55
2016-11-30,2016,11,Lalitpur,27.63,85.33,13.65,0.0
2016-12-31,2016,12,Lalitpur,27.63,85.33,11.63,0.0
2017-01-31,2017,1,Lalitpur,27.63,85.33,9.61,9.52
2017-02-28,2017,2,Lalitpur,27.63,85.33,12.77,0.03
2017-03-31,2017,3,Lalitpur,27.63,85.33,14.24,57.82
2017-04-30,2017,4,Lalitpur,27.63,85.33,19.57,71.15
2017-05-31,2017,5,Lalitpur,27.63,85.33,21.39,126.03
2017-06-30,2017,6,Lalitpur,27.63,85.33,23.15,128.86
2017-07-31,2017,7,Lalitpur,27.63,85.33,21.36,239.33
2017-08-31,2017,8,Lalitpur,27.63,85.33,20.84,344.93
2017-09-30,2017,9,Lalitpur,27.63,85.33,20.17,145.59
2017-10-31,2017,10,Lalitpur,27.63,85.33,17.7,48.25
2017-11-30,2017,11,Lalitpur,27.63,85.33,13.54,0.05
2017-12-31,2017,12,Lalitpur,27.63,85.33,12.06,0.02
2018-01-31,2018,1,Lalitpur,27.63,85.33,8.78,0.08
2018-02-28,2018,2,Lalitpur,27.63,85.33,12.1,0.08
2018-03-31,2018,3,Lalitpur,27.63,85.33,15.84,0.53
2018-04-30,2018,4,Lalitpur,27.63,85.33,18.44,2.87
2018-05-31,2018,5,Lalitpur,27.63,85.33,20.51,4.81
2018-06-30,2018,6,Lalitpur,27.63,85.33,22.01,5.69
2018-07-31,2018,7,Lalitpur,27.63,85.33,21.72,8.92
2018-08-31,2018,8,Lalitpur,27.63,85.33,20.91,8.18
2018-09-30,2018,9,Lalitpur,27.63,85.33,19.89,2.16
2018-10-31,2018,10,Lalitpur,27.63,85.33,15.87,0.17
2018-11-30,2018,11,Lalitpur,27.63,85.33,13.39,0.01
2018-12-31,2018,12,Lalitpur,27.63,85.33,9.55,0.02
2019-01-31,2019,1,Lalitpur,27.63,85.33,8.62,0.33
2019-02-28,2019,2,Lalitpur,27.63,85.33,10.59,2.38
2019-03-31,2019,3,Lalitpur,27.63,85.33,14.17,1.01
2019-04-30,2019,4,Lalitpur,27.63,85.33,19.12,2.57
2019-05-31,2019,5,Lalitpur,27.63,85.33,22.1,2.54
2019-06-30,2019,6,Lalitpur,27.63,85.33,23.28,4.66
2019-07-31,2019,7,Lalitpur,27.63,85.33,21.5,12.98
2019-08-31,2019,8,Lalitpur,27.63,85.33,21.32,6.2
2019-09-30,2019,9,Lalitpur,27.63,85.33,19.51,8.21
2019-10-31,2019,10,Lalitpur,27.63,85.33,16.34,0.73
2019-11-30,2019,11,Lalitpur,27.63,85.33,13.88,1.14
2019-12-31,2019,12,Lalitpur,27.63,85.33,8.16,0.85
1981-01-31,1981,1,Lamjung,28.3,84.4,2.99,41.17
1981-02-28,1981,2,Lamjung,28.3,84.4,6.38,1.45
1981-03-31,1981,3,Lamjung,28.3,84.4,9.31,25.78
1981-04-30,1981,4,Lamjung,28.3,84.4,13.63,53.67
1981-05-31,1981,5,Lamjung,28.3,84.4,16.48,87.49
1981-06-30,1981,6,Lamjung,28.3,84.4,18.56,135.32
1981-07-31,1981,7,Lamjung,28.3,84.4,17.68,329.68
1981-08-31,1981,8,Lamjung,28.3,84.4,17.21,210.43
1981-09-30,1981,9,Lamjung,28.3,84.4,15.4,88.5
1981-10-31,1981,10,Lamjung,28.3,84.4,12.17,5.09
1981-11-30,1981,11,Lamjung,28.3,84.4,7.78,24.09
1981-12-31,1981,12,Lamjung,28.3,84.4,5.04,0.65
1982-01-31,1982,1,Lamjung,28.3,84.4,4.72,71.57
1982-02-28,1982,2,Lamjung,28.3,84.4,3.96,8.02
1982-03-31,1982,3,Lamjung,28.3,84.4,8.28,17.54
1982-04-30,1982,4,Lamjung,28.3,84.4,13.66,17.13
1982-05-31,1982,5,Lamjung,28.3,84.4,16.74,21.77
1982-06-30,1982,6,Lamjung,28.3,84.4,18.79,57.92
1982-07-31,1982,7,Lamjung,28.3,84.4,18.67,220.47
1982-08-31,1982,8,Lamjung,28.3,84.4,17.5,149.95
1982-09-30,1982,9,Lamjung,28.3,84.4,15.38,130.99
1982-10-31,1982,10,Lamjung,28.3,84.4,11.96,1.96
1982-11-30,1982,11,Lamjung,28.3,84.4,8.25,6.81
1982-12-31,1982,12,Lamjung,28.3,84.4,5.84,4.96
1983-01-31,1983,1,Lamjung,28.3,84.4,3.4,0.72
1983-02-28,1983,2,Lamjung,28.3,84.4,4.54,0.73
1983-03-31,1983,3,Lamjung,28.3,84.4,9.68,11.84
1983-04-30,1983,4,Lamjung,28.3,84.4,12.71,11.12
1983-05-31,1983,5,Lamjung,28.3,84.4,16.49,47.06
1983-06-30,1983,6,Lamjung,28.3,84.4,19.02,76.2
1983-07-31,1983,7,Lamjung,28.3,84.4,19.07,103.83
1983-08-31,1983,8,Lamjung,28.3,84.4,18.18,81.29
1983-09-30,1983,9,Lamjung,28.3,84.4,16.65,65.05
1983-10-31,1983,10,Lamjung,28.3,84.4,12.8,75.01
1983-11-30,1983,11,Lamjung,28.3,84.4,8.48,0.0
1983-12-31,1983,12,Lamjung,28.3,84.4,5.3,4.98
1984-01-31,1984,1,Lamjung,28.3,84.4,3.63,2.97
1984-02-29,1984,2,Lamjung,28.3,84.4,5.56,14.53
1984-03-31,1984,3,Lamjung,28.3,84.4,11.81,3.31
1984-04-30,1984,4,Lamjung,28.3,84.4,15.02,8.26
1984-05-31,1984,5,Lamjung,28.3,84.4,18.27,21.99
1984-06-30,1984,6,Lamjung,28.3,84.4,18.66,121.88
1984-07-31,1984,7,Lamjung,28.3,84.4,17.13,209.03
1984-08-31,1984,8,Lamjung,28.3,84.4,17.37,197.44
1984-09-30,1984,9,Lamjung,28.3,84.4,14.82,169.84
1984-10-31,1984,10,Lamjung,28.3,84.4,12.62,18.16
1984-11-30,1984,11,Lamjung,28.3,84.4,7.57,0.07
1984-12-31,1984,12,Lamjung,28.3,84.4,6.03,3.26
1985-01-31,1985,1,Lamjung,28.3,84.4,3.0,32.1
1985-02-28,1985,2,Lamjung,28.3,84.4,5.8,0.19
1985-03-31,1985,3,Lamjung,28.3,84.4,12.08,0.24
1985-04-30,1985,4,Lamjung,28.3,84.4,15.59,1.32
1985-05-31,1985,5,Lamjung,28.3,84.4,17.33,26.03
1985-06-30,1985,6,Lamjung,28.3,84.4,19.67,30.8
1985-07-31,1985,7,Lamjung,28.3,84.4,17.28,225.3
1985-08-31,1985,8,Lamjung,28.3,84.4,17.51,149.25
1985-09-30,1985,9,Lamjung,28.3,84.4,15.33,150.5
1985-10-31,1985,10,Lamjung,28.3,84.4,12.1,65.32
1985-11-30,1985,11,Lamjung,28.3,84.4,7.88,0.0
1985-12-31,1985,12,Lamjung,28.3,84.4,6.39,4.38
1986-01-31,1986,1,Lamjung,28.3,84.4,4.88,0.2
1986-02-28,1986,2,Lamjung,28.3,84.4,5.98,12.76
1986-03-31,1986,3,Lamjung,28.3,84.4,9.82,3.34
1986-04-30,1986,4,Lamjung,28.3,84.4,14.03,10.86
1986-05-31,1986,5,Lamjung,28.3,84.4,15.98,22.08
1986-06-30,1986,6,Lamjung,28.3,84.4,19.11,118.34
1986-07-31,1986,7,Lamjung,28.3,84.4,17.32,191.82
1986-08-31,1986,8,Lamjung,28.3,84.4,17.36,66.77
1986-09-30,1986,9,Lamjung,28.3,84.4,15.72,36.5
1986-10-31,1986,10,Lamjung,28.3,84.4,11.96,25.13
1986-11-30,1986,11,Lamjung,28.3,84.4,9.0,0.31
1986-12-31,1986,12,Lamjung,28.3,84.4,4.86,30.65
1987-01-31,1987,1,Lamjung,28.3,84.4,4.67,6.11
1987-02-28,1987,2,Lamjung,28.3,84.4,6.88,3.34
1987-03-31,1987,3,Lamjung,28.3,84.4,9.91,8.1
1987-04-30,1987,4,Lamjung,28.3,84.4,14.45,4.73
1987-05-31,1987,5,Lamjung,28.3,84.4,16.65,16.13
1987-06-30,1987,6,Lamjung,28.3,84.4,20.23,20.84
1987-07-31,1987,7,Lamjung,28.3,84.4,18.77,200.77
1987-08-31,1987,8,Lamjung,28.3,84.4,17.3,172.24
1987-09-30,1987,9,Lamjung,28.3,84.4,16.0,135.08
1987-10-31,1987,10,Lamjung,28.3,84.4,11.36,94.25
1987-11-30,1987,11,Lamjung,28.3,84.4,9.35,0.0
1987-12-31,1987,12,Lamjung,28.3,84.4,7.39,3.95
1988-01-31,1988,1,Lamjung,28.3,84.4,5.76,5.64
1988-02-29,1988,2,Lamjung,28.3,84.4,7.62,2.25
1988-03-31,1988,3,Lamjung,28.3,84.4,9.95,30.99
1988-04-30,1988,4,Lamjung,28.3,84.4,15.5,22.14
1988-05-31,1988,5,Lamjung,28.3,84.4,17.63,51.47
1988-06-30,1988,6,Lamjung,28.3,84.4,18.8,78.2
1988-07-31,1988,7,Lamjung,28.3,84.4,17.71,301.9
1988-08-31,1988,8,Lamjung,28.3,84.4,17.18,210.05
1988-09-30,1988,9,Lamjung,28.3,84.4,16.33,49.93
1988-10-31,1988,10,Lamjung,28.3,84.4,12.71,12.15
1988-11-30,1988,11,Lamjung,28.3,84.4,8.82,0.0
1988-12-31,1988,12,Lamjung,28.3,84.4,6.72,19.3
1989-01-31,1989,1,Lamjung,28.3,84.4,3.56,24.59
1989-02-28,1989,2,Lamjung,28.3,84.4,5.39,8.2
1989-03-31,1989,3,Lamjung,28.3,84.4,9.99,6.67
1989-04-30,1989,4,Lamjung,28.3,84.4,14.51,6.13
1989-05-31,1989,5,Lamjung,28.3,84.4,18.04,48.89
1989-06-30,1989,6,Lamjung,28.3,84.4,18.64,87.22
1989-07-31,1989,7,Lamjung,28.3,84.4,18.05,169.03
1989-08-31,1989,8,Lamjung,28.3,84.4,16.97,120.91
1989-09-30,1989,9,Lamjung,28.3,84.4,16.57,54.6
1989-10-31,1989,10,Lamjung,28.3,84.4,13.24,8.02
1989-11-30,1989,11,Lamjung,28.3,84.4,8.11,1.98
1989-12-31,1989,12,Lamjung,28.3,84.4,5.51,4.33
1990-01-31,1990,1,Lamjung,28.3,84.4,7.42,0.04
1990-02-28,1990,2,Lamjung,28.3,84.4,5.64,20.92
1990-03-31,1990,3,Lamjung,28.3,84.4,8.41,8.71
1990-04-30,1990,4,Lamjung,28.3,84.4,14.1,5.23
1990-05-31,1990,5,Lamjung,28.3,84.4,18.12,15.23
1990-06-30,1990,6,Lamjung,28.3,84.4,19.84,97.75
