date,district,latitude,longitude,precip,pressure,humidity_2m,rh_2m,temp_2m,wetbulbtemp_2m,maxtemp_2m,mintemp_2m,temprange_2m,earthskintemp,windspeed_10m,maxwindspeed_10m,minwindspeed_10m,windspeedrange_10m,windspeed_50m,maxwindspeed_50m,minwindspeed_50m,windspeedrange_50m,year,month,day,season,heat_stress_index,drought_index,is_monsoon,is_winter,temp_2m_lag1,precip_lag1,wetbulb_diff,avg_windspeed,max_avg_windspeed,temp_2m_scaled,precip_scaled,humidity_2m_scaled,windspeed_10m_scaled,windspeed_50m_scaled,earthskintemp_scaled,heat_stress_index_scaled,drought_index_scaled
1993-06-23,Gorkha,28.0,84.6,0.03,73.73,10.6,61.51,17.73,9.77,23.6,12.29,11.31,20.08,2.79,5.43,0.14,5.28,2.27,4.16,0.18,3.97,1993,6,23,Monsoon,18.79,1.5701045770481792,1,0,10.6,0.0,7.960000000000001,2.5300000000000002,4.795,0.5714620431115276,0.0013574660633484162,0.49974912192674364,0.3615023474178404,0.14756671899529042,0.6172658862876254,0.5844999079020077,0.6666839643731973
2000-05-02,Gorkha,28.0,84.6,0.0,73.84,2.84,20.97,14.05,-8.01,21.79,7.74,14.05,15.08,2.69,5.61,0.48,5.13,2.42,4.39,0.67,3.73,2000,5,2,Spring,14.334000000000001,1.4852389878163073,0,0,17.73,0.03,22.060000000000002,2.5549999999999997,5.0,0.48523898781630737,0.0,0.11038635223281484,0.3380281690140845,0.17111459968602824,0.5127508361204014,0.4819027445201695,0.5996852598598182
2016-07-28,Gorkha,28.0,84.6,6.24,73.82,12.9,96.26,13.79,12.43,16.13,12.1,4.03,14.23,1.5,3.21,0.5,2.72,1.49,2.34,0.62,1.71,2016,7,28,Monsoon,15.079999999999998,1.1967942003418048,1,0,14.05,0.0,1.3599999999999994,1.495,2.775,0.4791471415182755,0.2823529411764706,0.6151530356246864,0.05868544600938963,0.025117739403453687,0.49498327759197325,0.49907902007736227,0.37196720287882934
2015-05-12,Gorkha,28.0,84.6,4.8,73.92,8.65,68.3,12.98,6.59,18.44,8.12,10.32,13.47,2.37,4.92,0.07,4.85,2.21,3.95,0.11,3.84,2015,5,12,Spring,13.845,1.2429741271463528,0,0,13.79,6.24,6.390000000000001,2.29,4.4350000000000005,0.4601686972820993,0.21719457013574658,0.4019066733567487,0.26291079812206575,0.13814756671899528,0.4790969899665552,0.47064376496592375,0.4084247977465665
1993-12-04,Gulmi,28.1,83.2,0.0,80.34,2.17,21.99,10.53,-9.91,18.26,5.27,12.99,5.89,1.87,4.24,0.16,4.07,1.92,3.66,0.18,3.48,1993,12,4,Winter,10.747,1.4027647610121836,0,1,12.98,4.8,20.439999999999998,1.895,3.95,0.4027647610121836,0.0,0.0767686904164576,0.14553990610328638,0.09262166405023545,0.32065217391304346,0.39931386995763496,0.5345744605166177
1995-05-02,Gulmi,28.1,83.2,0.0,80.04,3.76,19.83,20.63,-3.31,28.99,13.49,15.5,21.39,4.56,8.76,1.66,7.11,5.52,9.41,2.26,7.15,1995,5,2,Spring,21.006,1.6394095595126523,0,0,10.53,0.0,23.939999999999998,5.039999999999999,9.085,0.6394095595126522,0.0,0.15654791771199197,0.7769953051643191,0.6577708006279434,0.6446488294314381,0.6355221956161357,0.7213980609047784
1986-09-17,Gulmi,28.1,83.2,0.02,80.18,10.13,66.48,17.11,10.15,23.07,12.81,10.26,16.76,2.23,4.76,0.78,3.98,2.29,4.07,1.0,3.07,1986,9,17,Autumn,18.123,1.5560303553329629,1,0,20.63,0.0,6.959999999999999,2.26,4.415,0.5569353327085285,0.0009049773755656109,0.47616658304064235,0.2300469483568075,0.15070643642072215,0.5478678929765887,0.5691425676920243,0.6555728104828119
2006-05-17,Gulmi,28.1,83.2,0.57,80.3,10.03,54.69,20.1,10.41,26.51,14.56,11.95,21.51,2.49,5.28,0.34,4.94,2.39,4.58,0.33,4.25,2006,5,17,Spring,21.103,1.601199709932275,0,0,17.11,0.02,9.690000000000001,2.4400000000000004,4.93,0.626991565135895,0.025791855203619908,0.47114902157551425,0.29107981220657286,0.1664050235478807,0.6471571906354515,0.6377555719285319,0.6912325904861164
1995-09-14,Gulmi,28.1,83.2,0.32,80.1,13.35,83.08,17.9,14.58,22.15,14.68,7.46,18.45,2.0,4.15,0.5,3.65,2.11,3.62,0.69,2.94,1995,9,14,Autumn,19.235,1.560965535374268,1,0,20.1,0.57,3.3199999999999985,2.0549999999999997,3.8850000000000002,0.5754451733833177,0.014479638009049774,0.6377320622177622,0.176056338028169,0.12244897959183673,0.5831939799331103,0.594745809541352,0.6594689793811898
1990-10-11,Gulmi,28.1,83.2,0.0,80.49,9.81,75.2,14.74,9.59,19.48,11.18,8.3,14.2,1.84,4.19,0.35,3.84,1.87,3.66,0.54,3.12,1990,10,11,Autumn,15.721,1.5014058106841612,0,0,17.9,0.32,5.15,1.855,3.9250000000000003,0.5014058106841612,0.0,0.4601103863522329,0.13849765258215962,0.08477237048665623,0.49435618729096986,0.5138377233376312,0.6124484563219798
1993-06-23,Gulmi,28.1,83.2,1.33,79.88,11.64,54.01,22.62,12.59,28.5,17.11,11.39,25.0,2.51,4.96,0.39,4.57,2.26,4.2,0.36,3.83,1993,6,23,Monsoon,23.784000000000002,1.6258546183955522,1,0,14.74,0.0,10.030000000000001,2.385,4.58,0.6860356138706654,0.060180995475113123,0.5519317611640744,0.2957746478873239,0.14599686028257455,0.720108695652174,0.699484251243323,0.7106968626591675
2000-05-02,Gulmi,28.1,83.2,0.0,80.02,2.14,11.62,20.17,-9.57,28.53,11.96,16.57,20.8,2.99,6.19,0.39,5.79,3.0,5.4,0.59,4.81,2000,5,2,Spring,20.384,1.6286316776007497,0,0,22.62,1.33,29.740000000000002,2.995,5.795,0.6286316776007497,0.0,0.07526342197691922,0.4084507042253521,0.2621664050235478,0.6323160535117056,0.6212009578191195,0.7128892632633373
2016-07-28,Gulmi,28.1,83.2,17.32,79.98,15.46,96.23,17.85,16.93,19.94,16.06,3.88,18.31,2.54,4.73,1.35,3.38,2.98,4.41,2.27,2.14,2016,7,28,Monsoon,19.396,0.790563257240031,1,0,20.17,0.0,0.9200000000000017,2.76,4.57,0.5742736644798501,0.783710407239819,0.7436026091319619,0.30281690140845074,0.2590266875981162,0.580267558528428,0.5984527537299686,0.051260693121332634
2015-05-12,Gulmi,28.1,83.2,2.88,80.16,8.88,54.37,18.22,8.6,24.13,12.99,11.14,18.35,3.02,5.61,1.17,4.44,3.29,5.19,1.59,3.6,2015,5,12,Spring,19.108,1.4526260882840627,0,0,17.85,17.32,9.62,3.1550000000000002,5.4,0.5829428303655106,0.13031674208144794,0.41344706472654297,0.4154929577464789,0.3076923076923077,0.5811036789297659,0.5918216982869774,0.5739384048758106
1993-12-04,Humla,30.0,81.8,0.0,57.99,0.64,15.93,-6.66,-23.19,1.97,-12.13,14.1,-9.45,2.43,7.37,0.35,7.02,2.74,7.77,0.2,7.58,1993,12,4,Winter,-6.596,1.0,0,1,18.22,2.88,16.53,2.585,7.57,0.0,0.0,0.0,0.27699530516431925,0.22135007849293567,0.0,0.0,0.21660439213320404
1995-05-02,Humla,30.0,81.8,0.0,58.05,3.16,53.7,-1.5,-9.27,4.38,-5.49,9.87,1.17,4.82,9.71,1.42,8.29,5.14,9.93,1.68,8.24,1995,5,2,Spring,-1.184,1.120899718837863,0,0,-6.66,0.0,7.77,4.98,9.82,0.12089971883786316,0.0,0.1264425489212243,0.8380281690140846,0.5981161695447409,0.22198996655518394,0.124608583532879,0.31205090480675923
1986-09-17,Humla,30.0,81.8,0.0,58.2,4.36,54.25,2.85,-5.99,11.69,-4.59,16.28,4.5,2.37,4.89,0.27,4.62,2.41,4.35,0.35,4.0,1986,9,17,Autumn,3.286,1.2228209934395502,1,0,-1.5,0.0,8.84,2.39,4.619999999999999,0.22282099343955014,0.0,0.1866532865027597,0.26291079812206575,0.16954474097331243,0.29159698996655514,0.22752808988764045,0.39251453467690767
2006-05-17,Humla,30.0,81.8,1.64,58.37,5.39,61.82,4.03,-3.04,11.79,-1.86,13.65,6.53,3.39,7.18,0.69,6.49,3.56,6.68,0.92,5.77,2006,5,17,Spring,4.569,1.176260458765007,0,0,2.85,0.0,7.07,3.475,6.93,0.25046860356138706,0.07420814479638009,0.2383341695935775,0.5023474178403756,0.35007849293563575,0.33403010033444813,0.25706852090624427,0.3557564619070186
1995-09-14,Humla,30.0,81.8,0.01,58.16,6.19,72.17,3.73,-1.08,10.61,-0.82,11.43,6.14,3.3,6.67,1.23,5.44,3.65,6.36,1.96,4.4,1995,9,14,Autumn,4.349,1.2429870614527982,1,0,4.03,1.64,4.8100000000000005,3.4749999999999996,6.515000000000001,0.24343955014058105,0.00045248868778280545,0.27847466131460114,0.48122065727699526,0.36420722135007844,0.3258779264214047,0.252003131331737,0.40843500897332485
1990-10-11,Humla,30.0,81.8,0.0,58.19,3.97,60.28,0.07,-7.13,7.09,-4.47,11.56,2.31,2.76,6.29,0.77,5.51,2.96,6.03,0.99,5.04,1990,10,11,Autumn,0.467,1.157685098406748,0,0,3.73,0.01,7.2,2.86,6.16,0.15768509840674788,0.0,0.16708479678876068,0.3544600938967135,0.25588697017268447,0.24581939799331104,0.1626220298397495,0.3410918011047209
1993-06-23,Humla,30.0,81.8,0.08,58.19,5.69,47.07,8.71,-3.36,17.29,0.4,16.89,12.03,3.85,6.9,0.98,5.93,3.74,6.06,1.27,4.79,1993,6,23,Monsoon,9.279000000000002,1.3565019274236982,1,0,0.07,0.0,12.07,3.795,6.48,0.3601218369259606,0.0036199095022624436,0.2533868539889614,0.6103286384976526,0.37833594976452123,0.4489966555183946,0.3655139067968319,0.49805141335933134
2000-05-02,Humla,30.0,81.8,0.0,58.2,1.11,15.55,1.2,-19.34,9.13,-5.63,14.76,3.52,2.02,4.02,0.33,3.7,2.36,4.58,0.28,4.3,2000,5,2,Spring,1.311,1.1841611996251171,0,0,8.71,0.08,20.54,2.19,4.3,0.18416119962511712,0.0,0.02358253888610136,0.1807511737089202,0.1616954474097331,0.27111204013377926,0.1820547062074047,0.36199384748478236
2016-07-28,Humla,30.0,81.8,3.69,58.16,8.44,78.22,7.02,3.33,13.32,1.79,11.53,9.32,3.11,6.58,0.27,6.31,3.22,6.37,0.46,5.91,2016,7,28,Monsoon,7.864,1.1535565101968983,1,0,1.2,0.0,3.6899999999999995,3.165,6.475,0.3205248359887535,0.1669683257918552,0.3913697942799799,0.43661971830985913,0.29670329670329665,0.3923494983277592,0.3329342420335237,0.3378324110028815
2015-05-12,Humla,30.0,81.8,1.14,58.19,5.64,76.85,1.56,-2.18,7.73,-3.24,10.98,4.19,2.96,5.86,1.47,4.38,3.19,5.45,1.73,3.72,2015,5,12,Spring,2.124,1.1410123533228445,0,0,7.02,3.69,3.74,3.075,5.655,0.19259606373008434,0.051583710407239816,0.2508780732563974,0.4014084507042254,0.29199372056514905,0.28511705685618727,0.20077362313501568,0.3279291950188632
1993-12-04,Ilam,26.9,87.9,0.0,93.28,4.58,35.25,17.06,1.14,24.28,11.55,12.73,14.12,1.72,2.96,0.33,2.64,2.1,2.76,0.53,2.23,1993,12,4,Winter,17.517999999999997,1.5557638238050608,0,1,1.56,1.14,15.919999999999998,1.9100000000000001,2.86,0.5557638238050608,0.0,0.19769192172604116,0.11032863849765256,0.12087912087912087,0.4926839464882943,0.5552127463621293,0.6553623922527255
1995-05-02,Ilam,26.9,87.9,5.44,92.5,6.72,24.38,29.31,6.58,37.34,21.08,16.24,29.3,2.21,3.54,0.6,2.93,2.86,4.28,1.06,3.23,1995,5,2,Spring,29.982,1.596629659000793,0,0,17.06,0.0,22.729999999999997,2.535,3.91,0.8427835051546391,0.24615384615384617,0.30506773707977924,0.22535211267605637,0.2401883830455259,0.8099916387959867,0.8421900902560324,0.6876246794972126
1986-09-17,Ilam,26.9,87.9,4.15,92.76,17.24,88.42,23.39,21.24,26.72,20.92,5.8,23.37,1.81,3.5,0.2,3.31,2.62,4.23,0.42,3.82,1986,9,17,Autumn,25.114,1.516294045554203,1,0,29.31,5.44,2.150000000000002,2.215,3.865,0.7040768509840674,0.18778280542986425,0.8329152032112392,0.13145539906103287,0.2025117739403454,0.6860367892976589,0.7301068336710259,0.6242022479095023
2006-05-17,Ilam,26.9,87.9,0.28,92.86,12.06,49.42,27.24,15.62,33.4,21.64,11.76,28.37,2.3,3.86,1.22,2.63,2.84,3.66,2.2,1.46,2006,5,17,Spring,28.445999999999998,1.7816133532931593,0,0,23.39,4.15,11.62,2.57,3.76,0.7942830365510776,0.012669683257918552,0.5730055193176118,0.2464788732394365,0.23704866562009416,0.7905518394648829,0.8068244612267452,0.8336634684323273
1995-09-14,Ilam,26.9,87.9,0.0,92.66,16.54,75.92,25.23,20.58,29.6,21.56,8.06,25.6,1.67,3.26,0.41,2.85,2.08,3.24,0.71,2.52,1995,9,14,Autumn,26.884,1.7471883786316775,1,0,27.24,0.28,4.650000000000002,1.875,3.25,0.7471883786316775,0.0,0.7977922729553437,0.09859154929577463,0.11773940345368919,0.7326505016722408,0.7708601952477436,0.8064860373191881
1990-10-11,Ilam,26.9,87.9,0.44,93.22,14.5,82.22,21.84,18.51,26.28,18.56,7.72,21.64,1.71,3.4,0.37,3.03,2.21,3.76,0.57,3.2,1990,10,11,Autumn,23.29,1.6478505727141264,0,0,25.23,0.0,3.3299999999999983,1.96,3.58,0.6677600749765698,0.019909502262443438,0.6954340190667336,0.107981220657277,0.13814756671899528,0.6498745819397993,0.6881101491987474,0.728061974446154
1993-06-23,Ilam,26.9,87.9,6.7,92.31,17.19,68.61,27.54,21.14,32.69,22.41,10.28,28.48,2.22,3.66,0.85,2.81,2.95,3.8,1.06,2.74,1993,6,23,Monsoon,29.259,1.498144669157404,1,0,21.84,0.44,6.399999999999999,2.585,3.73,0.8013120899718837,0.3031674208144796,0.8304064224786756,0.227699530516432,0.2543171114599686,0.7928511705685619,0.8255433781543562,0.6098738880015909
2000-05-02,Ilam,26.9,87.9,6.24,92.69,12.52,60.8,24.35,15.71,30.62,18.81,11.8,24.83,2.89,4.6,1.5,3.1,3.9,4.86,2.56,2.31,2000,5,2,Spring,25.602,1.444216880754176,0,0,27.54,6.7,8.64,3.395,4.73,0.7265698219306467,0.2823529411764706,0.5960863020572003,0.38497652582159625,0.40345368916797486,0.7165551839464882,0.7413427887272057,0.5672996009084309
2016-07-28,Ilam,26.9,87.9,7.76,92.56,18.88,89.11,24.72,22.66,27.83,22.11,5.72,24.73,2.04,4.7,0.17,4.53,2.48,5.08,0.36,4.72,2016,7,28,Monsoon,26.607999999999997,1.3841077660968502,1,0,24.35,6.24,2.0599999999999987,2.26,4.890000000000001,0.7352389878163073,0.351131221719457,0.9152032112393378,0.18544600938967137,0.18053375196232338,0.7144648829431438,0.7645054337815436,0.5198453518077303
2015-05-12,Ilam,26.9,87.9,8.27,92.67,15.27,69.49,25.4,19.26,30.63,21.0,9.63,25.85,2.95,6.46,0.4,6.06,3.91,7.57,0.71,6.86,2015,5,12,Spring,26.927,1.3769633641070875,0,0,24.72,7.76,6.139999999999997,3.43,7.015000000000001,0.7511715089034676,0.37420814479638004,0.7340692423482189,0.39906103286384975,0.4050235478806907,0.737876254180602,0.7718502486645791,0.5142050718995913
1993-12-04,Jhapa,26.7,87.9,0.0,93.5,4.1,31.21,17.23,-0.21,24.61,11.64,12.97,14.36,1.76,2.92,0.53,2.39,2.14,2.66,0.79,1.87,1993,12,4,Winter,17.64,1.559746954076851,0,1,25.4,8.27,17.44,1.9500000000000002,2.79,0.5597469540768509,0.0,0.173607626693427,0.11971830985915494,0.12715855572998433,0.49770066889632103,0.5580217351261743,0.6585069479028233
1995-05-02,Jhapa,26.7,87.9,5.39,92.69,6.92,24.69,29.64,7.05,37.77,21.38,16.39,29.7,2.2,4.01,0.3,3.71,2.87,4.77,0.73,4.04,1995,5,2,Spring,30.332,1.6066240612025933,0,0,17.23,0.0,22.59,2.535,4.39,0.8505154639175256,0.2438914027149321,0.3151028600100351,0.22300469483568075,0.24175824175824176,0.8183528428093645,0.8502486645791123,0.695514944632552
1986-09-17,Jhapa,26.7,87.9,3.38,92.98,17.22,87.82,23.52,21.29,26.87,21.03,5.84,23.59,1.84,3.57,0.27,3.3,2.58,4.17,0.5,3.67,1986,9,17,Autumn,25.242,1.554181597662495,1,0,29.64,5.39,2.2300000000000004,2.21,3.87,0.7071227741330832,0.15294117647058822,0.8319116909182138,0.13849765258215962,0.19623233908948193,0.6906354515050167,0.7330539694234666,0.654113274645005
2006-05-17,Jhapa,26.7,87.9,0.23,93.08,12.24,49.17,27.62,15.9,33.85,21.91,11.94,29.01,2.31,3.74,1.27,2.47,2.81,3.48,2.13,1.35,2006,5,17,Spring,28.844,1.7927792643984275,0,0,23.52,3.38,11.72,2.56,3.6100000000000003,0.803186504217432,0.010407239819004524,0.5820371299548419,0.24882629107981225,0.23233908948194662,0.8039297658862876,0.8159882114569903,0.8424786028765193
1995-09-14,Jhapa,26.7,87.9,0.0,92.87,16.54,74.86,25.5,20.64,30.01,21.73,8.28,26.04,1.63,3.24,0.24,2.99,1.97,3.22,0.39,2.82,1995,9,14,Autumn,27.154,1.7535145267104029,1,0,27.62,0.23,4.859999999999999,1.7999999999999998,3.2300000000000004,0.7535145267104029,0.0,0.7977922729553437,0.08920187793427226,0.10047095761381472,0.7418478260869565,0.777076809725548,0.8114803315869904
1990-10-11,Jhapa,26.7,87.9,0.32,93.44,14.49,81.56,22.0,18.58,26.58,18.56,8.02,22.01,1.67,3.41,0.49,2.92,2.13,3.61,0.73,2.88,1990,10,11,Autumn,23.449,1.6570292654586165,0,0,25.5,0.0,3.4200000000000017,1.9,3.51,0.6715089034676662,0.014479638009049774,0.6949322629202208,0.09859154929577463,0.1255886970172684,0.657608695652174,0.6917710443912324,0.7353082627070765
1993-06-23,Jhapa,26.7,87.9,6.2,92.52,17.03,66.89,27.85,21.04,33.25,22.48,10.77,29.01,2.28,3.76,0.9,2.86,2.99,3.9,1.11,2.79,1993,6,23,Monsoon,29.553,1.528032458748044,1,0,22.0,0.32,6.810000000000002,2.635,3.83,0.8085754451733833,0.28054298642533937,0.8223783241344709,0.24178403755868538,0.26059654631083207,0.8039297658862876,0.8323125805857432,0.6334693546856224
2000-05-02,Jhapa,26.7,87.9,4.93,92.9,12.04,57.2,24.74,15.21,31.31,18.82,12.48,25.39,3.04,4.7,1.66,3.03,4.05,5.08,2.67,2.41,2000,5,2,Spring,25.944,1.5126306683007713,0,0,27.85,6.2,9.529999999999998,3.545,4.890000000000001,0.7357075913776943,0.22307692307692306,0.5720020070245861,0.42018779342723,0.4270015698587126,0.7282608695652174,0.7492171670657579,0.6213101271766442
2016-07-28,Jhapa,26.7,87.9,6.75,92.77,18.89,88.89,24.81,22.73,27.99,22.11,5.88,24.91,2.01,4.8,0.27,4.53,2.41,5.1,0.54,4.57,2016,7,28,Monsoon,26.698999999999998,1.4319178395891554,1,0,24.74,4.93,2.0799999999999983,2.21,4.949999999999999,0.7373477038425491,0.30542986425339363,0.9157049673858506,0.1784037558685445,0.16954474097331243,0.7182274247491639,0.7666006631055442,0.5575898960413418
2015-05-12,Jhapa,26.7,87.9,9.21,92.89,15.19,68.06,25.69,19.23,30.78,21.28,9.5,26.19,2.89,6.41,0.43,5.98,3.72,7.32,0.69,6.63,2015,5,12,Spring,27.209000000000003,1.341224179095616,0,0,24.81,6.75,6.460000000000001,3.305,6.865,0.7579662605435802,0.4167420814479638,0.7300551931761163,0.38497652582159625,0.3751962323390895,0.7449832775919732,0.7783431571191748,0.4859901131889376
1993-12-04,Jumla,29.3,82.3,0.0,75.35,1.3,15.21,7.34,-15.29,16.22,1.07,15.14,3.44,2.11,4.66,0.44,4.22,2.14,4.13,0.52,3.61,1993,12,4,Winter,7.47,1.3280224929709465,0,1,25.69,9.21,22.63,2.125,4.395,0.32802249297094654,0.0,0.03311590566984446,0.20187793427230044,0.12715855572998433,0.2694397993311037,0.3238625897955425,0.4755677986118424
1995-05-02,Jumla,29.3,82.3,0.0,75.21,4.03,28.04,15.61,-3.14,23.28,9.03,14.24,16.34,3.32,7.38,0.6,6.78,3.56,7.42,0.74,6.68,1995,5,2,Spring,16.012999999999998,1.5217900656044985,0,0,7.34,0.0,18.75,3.44,7.4,0.5217900656044985,0.0,0.17009533366783747,0.4859154929577464,0.35007849293563575,0.5390886287625418,0.5205608767728863,0.6285411822960093
1986-09-17,Jumla,29.3,82.3,0.0,75.26,8.43,64.54,13.5,6.27,20.31,7.54,12.78,13.14,2.22,4.62,0.5,4.12,2.19,3.91,0.65,3.27,1986,9,17,Autumn,14.343,1.472352389878163,1,0,15.61,0.0,7.23,2.205,4.265000000000001,0.472352389878163,0.0,0.39086803813346715,0.227699530516432,0.13500784929356355,0.4721989966555184,0.48210996500276293,0.5895116974624431
2006-05-17,Jumla,29.3,82.3,3.22,75.4,9.4,60.89,16.24,8.31,22.44,10.38,12.06,17.18,2.3,5.84,0.36,5.48,2.16,4.89,0.44,4.46,2006,5,17,Spring,17.18,1.3908497203221277,0,0,13.5,0.0,7.929999999999998,2.23,5.365,0.5365510777881911,0.14570135746606336,0.43953838434520826,0.2464788732394365,0.130298273155416,0.5566471571906355,0.5474304660158409,0.5251679119062401
1995-09-14,Jumla,29.3,82.3,0.16,75.18,11.36,75.31,15.76,11.02,21.72,11.48,10.24,17.24,1.98,4.96,0.21,4.76,1.92,4.27,0.31,3.96,1995,9,14,Autumn,16.896,1.5180647733103767,1,0,16.24,3.22,4.74,1.95,4.615,0.5253045923149016,0.007239819004524887,0.537882589061716,0.17136150234741782,0.09262166405023545,0.5579013377926421,0.5408915085651134,0.6256001815924391
1990-10-11,Jumla,29.3,82.3,0.0,75.5,8.12,69.31,11.92,5.82,17.84,7.52,10.32,12.36,1.89,4.56,0.23,4.32,1.82,3.92,0.21,3.7,1990,10,11,Autumn,12.732,1.4353327085285847,0,0,15.76,0.16,6.1,1.855,4.24,0.43533270852858474,0.0,0.37531359759157046,0.1502347417840375,0.07692307692307696,0.4558946488294314,0.4450174986185301,0.5602858273027113
1993-06-23,Jumla,29.3,82.3,2.2,75.03,10.89,58.07,19.28,10.41,25.5,13.84,11.66,21.52,2.59,5.54,0.31,5.23,2.36,4.55,0.4,4.14,1993,6,23,Monsoon,20.369,1.508231307806808,1,0,11.92,0.0,8.870000000000001,2.4749999999999996,5.045,0.6077788191190252,0.0995475113122172,0.5143000501756148,0.3145539906103286,0.1616954474097331,0.647366220735786,0.6208555903481304,0.6178369709015189
2000-05-02,Jumla,29.3,82.3,0.0,75.14,1.84,11.98,16.49,-11.91,26.0,6.8,19.2,17.2,2.98,6.43,0.52,5.9,3.01,5.8,0.67,5.13,2000,5,2,Spring,16.674,1.5424086223055293,0,0,19.28,2.2,28.4,2.995,6.115,0.5424086223055294,0.0,0.060210737581535376,0.4061032863849765,0.2637362637362637,0.5570652173913043,0.5357800699944741,0.6448188821318094
2016-07-28,Jumla,29.3,82.3,6.38,75.05,13.74,89.9,15.93,14.06,19.09,13.44,5.65,16.66,2.28,4.52,0.48,4.04,2.44,4.07,0.67,3.4,2016,7,28,Monsoon,17.304,1.2405999397812617,1,0,16.49,0.0,1.8699999999999992,2.36,4.295,0.5292877225866917,0.28868778280542984,0.6573005519317612,0.24178403755868538,0.17425431711145997,0.5457775919732442,0.5502855037760177,0.40655045174634574
2015-05-12,Jumla,29.3,82.3,1.72,75.29,8.2,59.52,14.8,6.52,21.0,9.02,11.97,15.55,2.28,4.72,0.58,4.13,2.26,4.1,0.72,3.37,2015,5,12,Spring,15.620000000000001,1.4249835670696798,0,0,15.93,6.38,8.280000000000001,2.2699999999999996,4.41,0.5028116213683224,0.07782805429864253,0.37932764676367287,0.24178403755868538,0.14599686028257455,0.5225752508361203,0.5115122490329711,0.5521155067187361
1993-12-04,Kabhre,27.6,85.6,0.0,78.25,2.3,24.85,9.18,-9.87,16.65,4.89,11.76,4.94,1.73,4.35,0.4,3.95,1.65,3.58,0.31,3.27,1993,12,4,Winter,9.41,1.3711340206185567,0,1,14.8,1.72,19.049999999999997,1.69,3.965,0.37113402061855666,0.0,0.08329152032112393,0.11267605633802813,0.05023547880690735,0.3007943143812709,0.3685301160434703,0.5096029891776063
1995-05-02,Kabhre,27.6,85.6,0.13,77.98,3.83,21.75,19.01,-3.4,27.1,11.7,15.4,19.83,3.77,8.08,1.06,7.02,4.16,8.4,1.43,6.97,1995,5,2,Spring,19.393,1.5955703180991234,0,0,9.18,0.0,22.41,3.965,8.24,0.6014526710402999,0.0058823529411764705,0.16006021073758156,0.5915492957746479,0.44427001569858715,0.6120401337792643,0.5983836802357709,0.6867883632859862
1986-09-17,Kabhre,27.6,85.6,0.45,78.08,11.57,80.64,15.72,11.48,20.84,11.82,9.02,16.14,2.26,5.0,0.54,4.46,2.19,3.96,0.84,3.13,1986,9,17,Autumn,16.877000000000002,1.5040053942419012,1,0,19.01,0.13,4.24,2.2249999999999996,4.48,0.5243673851921274,0.020361990950226245,0.5484194681384849,0.23708920187793425,0.13500784929356355,0.5349080267558528,0.5404540431018605,0.614500745503252
2006-05-17,Kabhre,27.6,85.6,0.24,78.2,10.46,61.23,18.52,10.42,24.2,13.54,10.66,20.7,2.58,5.21,0.48,4.73,2.36,4.43,0.7,3.73,2006,5,17,Spring,19.566,1.5791121552795295,0,0,15.72,0.45,8.1,2.4699999999999998,4.82,0.5899718837863167,0.01085972850678733,0.4927245358755646,0.312206572769953,0.1616954474097331,0.6302257525083612,0.6023669184011788,0.6737951631260216
1995-09-14,Kabhre,27.6,85.6,0.07,78.01,12.64,82.65,16.71,13.14,21.33,13.05,8.28,17.71,1.93,4.65,0.13,4.51,1.8,3.72,0.18,3.54,1995,9,14,Autumn,17.974,1.5443958406663074,1,0,18.52,0.24,3.5700000000000003,1.865,4.1850000000000005,0.5475632614807873,0.003167420814479638,0.6021073758153539,0.15962441314553988,0.07378335949764522,0.5677257525083612,0.565711917480199,0.6463877283150788
1990-10-11,Kabhre,27.6,85.6,0.0,78.39,9.25,76.3,13.21,7.36,18.28,9.68,8.6,12.83,1.61,4.11,0.22,3.89,1.51,3.37,0.19,3.18,1990,10,11,Autumn,14.135000000000002,1.4655576382380506,0,0,16.71,0.07,5.8500000000000005,1.56,3.74,0.4655576382380506,0.0,0.4320120421475163,0.08450704225352113,0.02825745682888539,0.46571906354515047,0.47732086940504703,0.5841474554711
1993-06-23,Kabhre,27.6,85.6,0.09,77.81,12.14,64.53,19.98,12.65,25.81,14.71,11.11,22.34,2.32,4.95,0.12,4.83,1.95,4.0,0.2,3.8,1993,6,23,Monsoon,21.194,1.6201075455775273,1,0,13.21,0.0,7.33,2.135,4.475,0.6241799437675726,0.004072398190045248,0.5770195684897141,0.25117370892018775,0.09733124018838304,0.6645066889632107,0.6398508012525327,0.7061597300352521
2000-05-02,Kabhre,27.6,85.6,0.08,77.96,3.8,23.93,17.36,-3.9,24.28,11.91,12.38,17.86,2.56,5.85,0.49,5.36,2.36,4.81,0.73,4.08,2000,5,2,Spring,17.74,1.5591729677236044,0,0,19.98,0.09,21.259999999999998,2.46,5.33,0.5627928772258668,0.0036199095022624436,0.15855494229804315,0.3075117370892019,0.1616954474097331,0.5708612040133779,0.5603241849327685,0.6580538037907756
2016-07-28,Kabhre,27.6,85.6,7.06,77.92,14.37,96.11,16.32,15.11,18.69,14.47,4.22,16.71,1.87,4.04,0.54,3.5,1.86,3.55,0.65,2.9,2016,7,28,Monsoon,17.757,1.2189684784590789,1,0,17.36,0.08,1.2100000000000009,1.8650000000000002,3.795,0.5384254920337395,0.3194570135746606,0.6889111891620672,0.14553990610328638,0.08320251177394036,0.5468227424749164,0.5607156013998895,0.38947309567735344
